feature,family,cohort,n,train_mean,train_std,normalizer_std,std_floor_applied,mean,standardized_mean,max_abs_z,outside_train_range,abs_z_above3,abs_z_above5
hidden.layer_31.input_rms,hidden,all_scored_candidates,239,1.1598361937204997,0.004270980543155581,0.004270980543155581,False,1.1623694737087233,0.5931377964910968,2.7768781021913607,20,0,0
hidden.layer_31.input_rms,hidden,selected,224,1.1598361937204997,0.004270980543155581,0.004270980543155581,False,1.1628765660737241,0.7118675260876078,2.7768781021913607,20,0,0
hidden.layer_31.input_rms,hidden,first_scored,219,1.1598361937204997,0.004270980543155581,0.004270980543155581,False,1.1629390188548119,0.7264901122728193,2.7768781021913607,20,0,0
hidden.layer_31.output_mean,hidden,dev,50,-0.017125686258077623,0.0003757791279335939,0.0003757791279335939,False,-0.017129906937479972,-0.011231809029840136,1.8332222075351412,0,0,0
hidden.layer_31.output_mean,hidden,train,75,-0.017125686258077623,0.0003757791279335939,0.0003757791279335939,False,-0.017125686258077623,3.692582987065614e-15,3.121661329135472,0,1,0
hidden.layer_31.output_mean,hidden,all_scored_candidates,239,-0.017125686258077623,0.0003757791279335939,0.0003757791279335939,False,-0.015792584272732793,3.5475679361851316,6.743647119723705,199,163,30
hidden.layer_31.output_mean,hidden,selected,224,-0.017125686258077623,0.0003757791279335939,0.0003757791279335939,False,-0.01576067620356168,3.6324797016324997,6.743647119723705,193,160,30
hidden.layer_31.output_mean,hidden,first_scored,219,-0.017125686258077623,0.0003757791279335939,0.0003757791279335939,False,-0.015753133549912063,3.652551741532892,6.743647119723705,191,157,30
hidden.layer_31.output_rms,hidden,dev,50,0.925669503211975,0.036388849724205675,0.036388849724205675,False,0.9287107169628144,0.08357542966839861,2.4723438489752962,0,0,0
hidden.layer_31.output_rms,hidden,train,75,0.925669503211975,0.036388849724205675,0.036388849724205675,False,0.925669503211975,1.2204126598192033e-15,2.806350073891898,0,0,0
hidden.layer_31.output_rms,hidden,all_scored_candidates,239,0.925669503211975,0.036388849724205675,0.036388849724205675,False,0.8924229279721632,-0.9136473258097105,2.6372034851010304,41,0,0
hidden.layer_31.output_rms,hidden,selected,224,0.925669503211975,0.036388849724205675,0.036388849724205675,False,0.888524606557829,-1.0207768845586076,2.6372034851010304,41,0,0
hidden.layer_31.output_rms,hidden,first_scored,219,0.925669503211975,0.036388849724205675,0.036388849724205675,False,0.8879516611904859,-1.0365219650347863,2.6372034851010304,41,0,0
hidden.layer_4.input_mean,hidden,dev,50,0.005845567292223374,0.00023345247610004902,0.00023345247610004902,False,0.0057486844621598724,-0.4150002248079898,2.1454882837899714,1,0,0
hidden.layer_4.input_mean,hidden,train,75,0.005845567292223374,0.00023345247610004902,0.00023345247610004902,False,0.005845567292223374,-9.457828039257285e-16,2.750011061236721,0,0,0
hidden.layer_4.input_mean,hidden,all_scored_candidates,239,0.005845567292223374,0.00023345247610004902,0.00023345247610004902,False,0.0063671147407940495,2.2340626121573415,5.465287237335284,69,51,1
hidden.layer_4.input_mean,hidden,selected,224,0.005845567292223374,0.00023345247610004902,0.00023345247610004902,False,0.006373581987905449,2.261765240201554,5.465287237335284,65,48,1
hidden.layer_4.input_mean,hidden,first_scored,219,0.005845567292223374,0.00023345247610004902,0.00023345247610004902,False,0.006378719489596206,2.2837718677455463,5.465287237335284,66,49,1
hidden.layer_4.input_rms,hidden,dev,50,0.6647371451059977,0.004273949175461925,0.004273949175461925,False,0.6643700718879699,-0.08588619165974071,2.6878146762483444,1,0,0
hidden.layer_4.input_rms,hidden,train,75,0.6647371451059977,0.004273949175461925,0.004273949175461925,False,0.6647371451059977,8.662700186808555e-15,2.6502161658970635,0,0,0
hidden.layer_4.input_rms,hidden,all_scored_candidates,239,0.6647371451059977,0.004273949175461925,0.004273949175461925,False,0.6592049456540511,-1.2943999155883021,3.413343200920092,25,16,0
hidden.layer_4.input_rms,hidden,selected,224,0.6647371451059977,0.004273949175461925,0.004273949175461925,False,0.659499607448067,-1.225456233312515,3.361422112627132,17,10,0
hidden.layer_4.input_rms,hidden,first_scored,219,0.6647371451059977,0.004273949175461925,0.004273949175461925,False,0.6595435771223617,-1.2151684005635548,3.413343200920092,16,10,0
hidden.layer_4.output_mean,hidden,dev,50,-0.00018324796285014598,2.162961639782823e-05,2.162961639782823e-05,False,-0.00017792509199352936,0.2460917826148359,2.163664033349695,2,0,0
hidden.layer_4.output_mean,hidden,train,75,-0.00018324796285014598,2.162961639782823e-05,2.162961639782823e-05,False,-0.00018324796285014598,-5.518733618240882e-16,2.69914364441601,0,0,0
hidden.layer_4.output_mean,hidden,all_scored_candidates,239,-0.00018324796285014598,2.162961639782823e-05,2.162961639782823e-05,False,-0.00010086227888236539,3.8089294998339738,7.569369035187742,186,171,49
hidden.layer_4.output_mean,hidden,selected,224,-0.00018324796285014598,2.162961639782823e-05,2.162961639782823e-05,False,-9.83010155388391e-05,3.927344144662509,7.569369035187742,183,170,49
hidden.layer_4.output_mean,hidden,first_scored,219,-0.00018324796285014598,2.162961639782823e-05,2.162961639782823e-05,False,-9.82405967012656e-05,3.930137483039956,7.569369035187742,179,166,49
hidden.layer_4.output_rms,hidden,dev,50,0.03257601961493492,0.0009758595826359651,0.0009758595826359651,False,0.03248557239770889,-0.09268466369076768,2.546039913308743,0,0,0
hidden.layer_4.output_rms,hidden,train,75,0.03257601961493492,0.0009758595826359651,0.0009758595826359651,False,0.03257601961493492,1.1420494179977444e-15,2.5861421731847325,0,0,0
hidden.layer_4.output_rms,hidden,all_scored_candidates,239,0.03257601961493492,0.0009758595826359651,0.0009758595826359651,False,0.03171772225350765,-0.8795295723887455,3.0773366406291385,21,4,0
hidden.layer_4.output_rms,hidden,selected,224,0.03257601961493492,0.0009758595826359651,0.0009758595826359651,False,0.031794882570726,-0.8004604946327786,3.016494201990059,14,2,0
hidden.layer_4.output_rms,hidden,first_scored,219,0.03257601961493492,0.0009758595826359651,0.0009758595826359651,False,0.03180593486075804,-0.7891347975461257,3.0773366406291385,12,3,0
hidden.layer_5.input_mean,hidden,dev,50,0.0011156961151088279,0.0005496627766367654,0.0005496627766367654,False,0.0010434231505496428,-0.13148600856947854,2.5330024098742503,7,0,0
hidden.layer_5.input_mean,hidden,train,75,0.0011156961151088279,0.0005496627766367654,0.0005496627766367654,False,0.0011156961151088279,-1.9373391779708983e-16,2.2628001826860156,0,0,0
hidden.layer_5.input_mean,hidden,all_scored_candidates,239,0.0011156961151088279,0.0005496627766367654,0.0005496627766367654,False,0.0019818819807472183,1.5758495980723712,3.524884067692554,45,8,0
hidden.layer_5.input_mean,hidden,selected,224,0.0011156961151088279,0.0005496627766367654,0.0005496627766367654,False,0.001971122534866611,1.5562749673388854,3.524884067692554,37,6,0
hidden.layer_5.input_mean,hidden,first_scored,219,0.0011156961151088279,0.0005496627766367654,0.0005496627766367654,False,0.0019709458747415136,1.5559535700520282,3.524884067692554,35,6,0
hidden.layer_5.input_rms,hidden,dev,50,0.7431793276468913,0.003502288314404346,0.003502288314404346,False,0.7424720418453217,-0.20194962209727607,2.683045190000832,0,0,0
hidden.layer_5.input_rms,hidden,train,75,0.7431793276468913,0.003502288314404346,0.003502288314404346,False,0.7431793276468913,-1.2247332777567029e-14,2.7089988166364876,0,0,0
hidden.layer_5.input_rms,hidden,all_scored_candidates,239,0.7431793276468913,0.003502288314404346,0.003502288314404346,False,0.7387956121476624,-1.2516717944663136,3.475983794727701,23,15,0
hidden.layer_5.input_rms,hidden,selected,224,0.7431793276468913,0.003502288314404346,0.003502288314404346,False,0.7390579496111188,-1.1767672064067072,3.409253191423828,15,10,0
hidden.layer_5.input_rms,hidden,first_scored,219,0.7431793276468913,0.003502288314404346,0.003502288314404346,False,0.7390981060729179,-1.165301427980099,3.475983794727701,14,9,0
hidden.layer_5.output_mean,hidden,dev,50,0.00016951067966147092,8.108631881095176e-05,8.108631881095176e-05,False,0.00016061382759744447,-0.10972075430836822,2.44144175730488,0,0,0
hidden.layer_5.output_mean,hidden,train,75,0.00016951067966147092,8.108631881095176e-05,8.108631881095176e-05,False,0.00016951067966147092,7.49180087180242e-17,2.596587353616081,0,0,0
hidden.layer_5.output_mean,hidden,all_scored_candidates,239,0.00016951067966147092,8.108631881095176e-05,8.108631881095176e-05,False,0.00020202465263963513,0.40097976397188184,2.2916950966482976,5,0,0
hidden.layer_5.output_mean,hidden,selected,224,0.00016951067966147092,8.108631881095176e-05,8.108631881095176e-05,False,0.0002101036112112098,0.5006138167941626,2.2900688117492765,5,0,0
hidden.layer_5.output_mean,hidden,first_scored,219,0.00016951067966147092,8.108631881095176e-05,8.108631881095176e-05,False,0.00021117684160125585,0.5138494699324957,2.2900688117492765,5,0,0
hidden.layer_5.output_rms,hidden,dev,50,0.04267110298077265,0.001387107684781286,0.001387107684781286,False,0.042532405629754064,-0.09999032702385745,2.5619493651022887,0,0,0
hidden.layer_5.output_rms,hidden,train,75,0.04267110298077265,0.001387107684781286,0.001387107684781286,False,0.04267110298077265,8.741155947215399e-16,2.591593605968063,0,0,0
hidden.layer_5.output_rms,hidden,all_scored_candidates,239,0.04267110298077265,0.001387107684781286,0.001387107684781286,False,0.0420927887774661,-0.41692091367638834,2.6464212176073794,5,0,0
hidden.layer_5.output_rms,hidden,selected,224,0.04267110298077265,0.001387107684781286,0.001387107684781286,False,0.04220951217160161,-0.33277215189232007,2.6384851121753843,2,0,0
hidden.layer_5.output_rms,hidden,first_scored,219,0.04267110298077265,0.001387107684781286,0.001387107684781286,False,0.0422267530572741,-0.32034277394160393,2.6464212176073794,4,0,0
hidden.layer_6.input_mean,hidden,dev,50,0.011613898935417335,0.00047735633747167383,0.00047735633747167383,False,0.01161518856883049,0.0027016157782377846,2.560442716330776,1,0,0
hidden.layer_6.input_mean,hidden,train,75,0.011613898935417335,0.00047735633747167383,0.00047735633747167383,False,0.011613898935417335,-1.2540894248994997e-15,2.671325789163759,0,0,0
hidden.layer_6.input_mean,hidden,all_scored_candidates,239,0.011613898935417335,0.00047735633747167383,0.00047735633747167383,False,0.012659715698977395,2.1908513231420503,5.112386717294495,96,67,1
hidden.layer_6.input_mean,hidden,selected,224,0.011613898935417335,0.00047735633747167383,0.00047735633747167383,False,0.01271590734333066,2.3085655754569676,5.112386717294495,95,66,1
hidden.layer_6.input_mean,hidden,first_scored,219,0.011613898935417335,0.00047735633747167383,0.00047735633747167383,False,0.012727771936724447,2.333420369375968,5.112386717294495,94,66,1
hidden.layer_6.input_rms,hidden,dev,50,0.8637316354115804,0.0025434404501416055,0.0025434404501416055,False,0.8633244407176971,-0.1600960202785815,2.5382591521693403,0,0,0
hidden.layer_6.input_rms,hidden,train,75,0.8637316354115804,0.0025434404501416055,0.0025434404501416055,False,0.8637316354115804,9.891994630824759e-15,2.60082967609941,0,0,0
hidden.layer_6.input_rms,hidden,all_scored_candidates,239,0.8637316354115804,0.0025434404501416055,0.0025434404501416055,False,0.862125747872197,-0.6313839741339301,3.0919965716238798,19,2,0
hidden.layer_6.input_rms,hidden,selected,224,0.8637316354115804,0.0025434404501416055,0.0025434404501416055,False,0.862360429284828,-0.5391146966605753,3.0919965716238798,12,1,0
hidden.layer_6.input_rms,hidden,first_scored,219,0.8637316354115804,0.0025434404501416055,0.0025434404501416055,False,0.8623961221137547,-0.5250814100055945,3.0919965716238798,11,2,0
hidden.layer_6.output_mean,hidden,dev,50,0.0002809383069203856,6.628125473437473e-05,6.628125473437473e-05,False,0.00027777001625509004,-0.047800704407191016,2.5642915703914837,1,0,0
hidden.layer_6.output_mean,hidden,train,75,0.0002809383069203856,6.628125473437473e-05,6.628125473437473e-05,False,0.0002809383069203856,2.828466627580184e-16,2.494838666378635,0,0,0
hidden.layer_6.output_mean,hidden,all_scored_candidates,239,0.0002809383069203856,6.628125473437473e-05,6.628125473437473e-05,False,0.0002848501514780304,0.059018866998244185,2.582623277397483,3,0,0
hidden.layer_6.output_mean,hidden,selected,224,0.0002809383069203856,6.628125473437473e-05,6.628125473437473e-05,False,0.00029087547773087863,0.14992430137776844,2.582623277397483,2,0,0
hidden.layer_6.output_mean,hidden,first_scored,219,0.0002809383069203856,6.628125473437473e-05,6.628125473437473e-05,False,0.00029177555034163547,0.16350389660969242,2.582623277397483,2,0,0
hidden.layer_6.output_rms,hidden,dev,50,0.055059663355350494,0.0008818177571479517,0.0008818177571479517,False,0.05497477807104587,-0.09626170897166023,2.6239399175365046,1,0,0
hidden.layer_6.output_rms,hidden,train,75,0.055059663355350494,0.0008818177571479517,0.0008818177571479517,False,0.055059663355350494,6.276460832547552e-16,2.5851077800048077,0,0,0
hidden.layer_6.output_rms,hidden,all_scored_candidates,239,0.055059663355350494,0.0008818177571479517,0.0008818177571479517,False,0.05389767797920993,-1.3177160095967582,3.722067310688355,29,25,0
hidden.layer_6.output_rms,hidden,selected,224,0.055059663355350494,0.0008818177571479517,0.0008818177571479517,False,0.0539764913264662,-1.228340005748553,3.722067310688355,19,17,0
hidden.layer_6.output_rms,hidden,first_scored,219,0.055059663355350494,0.0008818177571479517,0.0008818177571479517,False,0.053989556605276996,-1.213523703054615,3.722067310688355,18,15,0
hidden.layer_7.input_mean,hidden,dev,50,0.011352589515348276,0.0003085719225954517,0.0003085719225954517,False,0.011436564233154058,0.2721398534884725,2.18335585645996,0,0,0
hidden.layer_7.input_mean,hidden,train,75,0.011352589515348276,0.0003085719225954517,0.0003085719225954517,False,0.011352589515348276,-1.4283481804729566e-15,2.5900331607846767,0,0,0
hidden.layer_7.input_mean,hidden,all_scored_candidates,239,0.011352589515348276,0.0003085719225954517,0.0003085719225954517,False,0.012202432581757402,2.754116639196947,6.053866347527619,129,92,8
hidden.layer_7.input_mean,hidden,selected,224,0.011352589515348276,0.0003085719225954517,0.0003085719225954517,False,0.012201288739951062,2.7504097503889198,6.053866347527619,119,87,8
hidden.layer_7.input_mean,hidden,first_scored,219,0.011352589515348276,0.0003085719225954517,0.0003085719225954517,False,0.012209282924323321,2.7763167878958313,6.053866347527619,119,88,8
hidden.layer_7.input_rms,hidden,dev,50,0.8131042496363322,0.005155008662047574,0.005155008662047574,False,0.8124787080287933,-0.1213463737014187,2.377239984801895,0,0,0
hidden.layer_7.input_rms,hidden,train,75,0.8131042496363322,0.005155008662047574,0.005155008662047574,False,0.8131042496363322,-3.157196726277789e-15,2.458281353035945,0,0,0
hidden.layer_7.input_rms,hidden,all_scored_candidates,239,0.8131042496363322,0.005155008662047574,0.005155008662047574,False,0.8114752415333831,-0.3160049206012393,2.777394025584316,16,0,0
hidden.layer_7.input_rms,hidden,selected,224,0.8131042496363322,0.005155008662047574,0.005155008662047574,False,0.8119784287576165,-0.21839359592241334,2.777394025584316,10,0,0
hidden.layer_7.input_rms,hidden,first_scored,219,0.8131042496363322,0.005155008662047574,0.005155008662047574,False,0.812054192911,-0.2036964036671695,2.777394025584316,9,0,0
hidden.layer_7.output_mean,hidden,dev,50,0.00012425320967546818,5.08179582590046e-05,5.08179582590046e-05,False,0.00010902627542236587,-0.2996368759149075,1.8956772105480364,1,0,0
hidden.layer_7.output_mean,hidden,train,75,0.00012425320967546818,5.08179582590046e-05,5.08179582590046e-05,False,0.00012425320967546818,2.44156546832149e-16,3.032663789651896,0,1,0
hidden.layer_7.output_mean,hidden,all_scored_candidates,239,0.00012425320967546818,5.08179582590046e-05,5.08179582590046e-05,False,0.00014693825284959689,0.4463981622108771,3.751622572816604,6,3,0
hidden.layer_7.output_mean,hidden,selected,224,0.00012425320967546818,5.08179582590046e-05,5.08179582590046e-05,False,0.00015220577453029755,0.5500528909950125,3.751622572816604,5,3,0
hidden.layer_7.output_mean,hidden,first_scored,219,0.00012425320967546818,5.08179582590046e-05,5.08179582590046e-05,False,0.00015229131196110965,0.5517361036572794,3.751622572816604,5,3,0
hidden.layer_7.output_rms,hidden,dev,50,0.055863034725189206,0.001916237887921228,0.001916237887921228,False,0.05565615154802799,-0.10796320147163192,2.3366319322889546,0,0,0
hidden.layer_7.output_rms,hidden,train,75,0.055863034725189206,0.001916237887921228,0.001916237887921228,False,0.055863034725189206,1.4455103780619538e-15,2.3974636585918025,0,0,0
hidden.layer_7.output_rms,hidden,all_scored_candidates,239,0.055863034725189206,0.001916237887921228,0.001916237887921228,False,0.05594084533438024,0.040605923555475605,2.4610423482152832,9,0,0
hidden.layer_7.output_rms,hidden,selected,224,0.055863034725189206,0.001916237887921228,0.001916237887921228,False,0.05613630737311074,0.14260893683611608,2.4562521729696787,6,0,0
hidden.layer_7.output_rms,hidden,first_scored,219,0.055863034725189206,0.001916237887921228,0.001916237887921228,False,0.05616459541328966,0.15737121680001365,2.4562521729696787,7,0,0
hidden.layer_8.input_mean,hidden,dev,50,0.014402501011888186,0.0011091714969977784,0.0011091714969977784,False,0.014376060459762812,-0.023838109973923858,2.012034835751983,0,0,0
hidden.layer_8.input_mean,hidden,train,75,0.014402501011888186,0.0011091714969977784,0.0011091714969977784,False,0.014402501011888186,-2.9294853579979e-16,2.2471872340128844,0,0,0
hidden.layer_8.input_mean,hidden,all_scored_candidates,239,0.014402501011888186,0.0011091714969977784,0.0011091714969977784,False,0.016140168478174687,1.5666355211884628,4.022611088160276,96,16,0
hidden.layer_8.input_mean,hidden,selected,224,0.014402501011888186,0.0011091714969977784,0.0011091714969977784,False,0.01627436891430989,1.6876271230268116,4.022611088160276,96,16,0
hidden.layer_8.input_mean,hidden,first_scored,219,0.014402501011888186,0.0011091714969977784,0.0011091714969977784,False,0.01629633623596332,1.707432285450196,4.022611088160276,95,16,0
hidden.layer_8.input_rms,hidden,dev,50,0.8134884683291117,0.005012871910434507,0.005012871910434507,False,0.8127956175804139,-0.1382143332359412,2.329227195061155,0,0,0
hidden.layer_8.input_rms,hidden,train,75,0.8134884683291117,0.005012871910434507,0.005012871910434507,False,0.8134884683291117,6.493405350453211e-15,2.3500471431600607,0,0,0
hidden.layer_8.input_rms,hidden,all_scored_candidates,239,0.8134884683291117,0.005012871910434507,0.005012871910434507,False,0.8140576120201015,0.11353645198974822,2.4492303161279074,12,0,0
hidden.layer_8.input_rms,hidden,selected,224,0.8134884683291117,0.005012871910434507,0.005012871910434507,False,0.8145913572183677,0.2200113844840719,2.4492303161279074,9,0,0
hidden.layer_8.input_rms,hidden,first_scored,219,0.8134884683291117,0.005012871910434507,0.005012871910434507,False,0.8146721818675734,0.23613480647644447,2.4492303161279074,9,0,0
hidden.layer_8.output_mean,hidden,dev,50,-0.0005199722926287601,7.092310352987426e-05,7.092310352987426e-05,False,-0.0004991852969396859,0.2930920201527602,2.63237548713862,2,0,0
hidden.layer_8.output_mean,hidden,train,75,-0.0005199722926287601,7.092310352987426e-05,7.092310352987426e-05,False,-0.0005199722926287601,1.0563309486381437e-16,2.4877736963833135,0,0,0
hidden.layer_8.output_mean,hidden,all_scored_candidates,239,-0.0005199722926287601,7.092310352987426e-05,7.092310352987426e-05,False,-0.0004700670216308525,0.703653231656544,2.7388156678902926,7,0,0
hidden.layer_8.output_mean,hidden,selected,224,-0.0005199722926287601,7.092310352987426e-05,7.092310352987426e-05,False,-0.0004744367893830973,0.6420404773528048,2.7388156678902926,4,0,0
hidden.layer_8.output_mean,hidden,first_scored,219,-0.0005199722926287601,7.092310352987426e-05,7.092310352987426e-05,False,-0.0004751532511056303,0.6319385262695272,2.7388156678902926,4,0,0
hidden.layer_8.output_rms,hidden,dev,50,0.052289139082034426,0.0017223853709140207,0.0017223853709140207,False,0.05207441195845604,-0.12466845527400018,2.3547259346267597,0,0,0
hidden.layer_8.output_rms,hidden,train,75,0.052289139082034426,0.0017223853709140207,0.0017223853709140207,False,0.052289139082034426,1.558568089402949e-15,2.413045477572263,0,0,0
hidden.layer_8.output_rms,hidden,all_scored_candidates,239,0.052289139082034426,0.0017223853709140207,0.0017223853709140207,False,0.05203047818718595,-0.15017597061406324,2.6567313648510043,17,0,0
hidden.layer_8.output_rms,hidden,selected,224,0.052289139082034426,0.0017223853709140207,0.0017223853709140207,False,0.05220536290601428,-0.048639623533081884,2.652280184781955,11,0,0
hidden.layer_8.output_rms,hidden,first_scored,219,0.052289139082034426,0.0017223853709140207,0.0017223853709140207,False,0.052230978631265634,-0.03376738548233871,2.6567313648510043,10,0,0
hidden.layer_9.input_mean,hidden,dev,50,0.009701442619164785,0.0003784556720567144,0.0003784556720567144,False,0.009788714982569217,0.23060128265524976,3.6751544660006235,2,2,0
hidden.layer_9.input_mean,hidden,train,75,0.009701442619164785,0.0003784556720567144,0.0003784556720567144,False,0.009701442619164785,-7.489379486950535e-17,2.645598881023724,0,0,0
hidden.layer_9.input_mean,hidden,all_scored_candidates,239,0.009701442619164785,0.0003784556720567144,0.0003784556720567144,False,0.011098810304034205,3.6922889205899243,6.724523910064738,186,163,43
hidden.layer_9.input_mean,hidden,selected,224,0.009701442619164785,0.0003784556720567144,0.0003784556720567144,False,0.011133710005586701,3.7845050085741088,6.724523910064738,181,161,43
hidden.layer_9.input_mean,hidden,first_scored,219,0.009701442619164785,0.0003784556720567144,0.0003784556720567144,False,0.011139832109587106,3.8006815503792137,6.724523910064738,178,158,42
hidden.layer_9.input_rms,hidden,dev,50,0.8078120772043864,0.004856687250352858,0.004856687250352858,False,0.8070606768131257,-0.1547145929988,2.296990946916915,0,0,0
hidden.layer_9.input_rms,hidden,train,75,0.8078120772043864,0.004856687250352858,0.004856687250352858,False,0.8078120772043864,-4.26611581709017e-15,2.3623553242608892,0,0,0
hidden.layer_9.input_rms,hidden,all_scored_candidates,239,0.8078120772043864,0.004856687250352858,0.004856687250352858,False,0.8081404354781785,0.06760951588312723,2.5199612825506583,13,0,0
hidden.layer_9.input_rms,hidden,selected,224,0.8078120772043864,0.004856687250352858,0.004856687250352858,False,0.808662229350635,0.17504774395073566,2.5199612825506583,10,0,0
hidden.layer_9.input_rms,hidden,first_scored,219,0.8078120772043864,0.004856687250352858,0.004856687250352858,False,0.8087420191394684,0.19147659446558343,2.5199612825506583,9,0,0
hidden.layer_9.output_mean,hidden,dev,50,0.0002855187198535229,6.3296444111089e-05,6.3296444111089e-05,False,0.0002781634929124266,-0.1162028459005918,2.4839185935660675,2,0,0
hidden.layer_9.output_mean,hidden,train,75,0.0002855187198535229,6.3296444111089e-05,6.3296444111089e-05,False,0.0002855187198535229,-1.5709655798445965e-16,2.393880859151008,0,0,0
hidden.layer_9.output_mean,hidden,all_scored_candidates,239,0.0002855187198535229,6.3296444111089e-05,6.3296444111089e-05,False,0.0003202233212550899,0.5482867464190948,3.2430852191549153,13,1,0
hidden.layer_9.output_mean,hidden,selected,224,0.0002855187198535229,6.3296444111089e-05,6.3296444111089e-05,False,0.00032794803291835706,0.670326961659461,3.2430852191549153,13,1,0
