population,feature,family,finite_n,missing_rate,train_min,train_p25,train_p50,train_p75,train_max,target_min,target_p25,target_p50,target_p75,target_max,median_shift_in_training_IQR,outside_training_range_n,outside_training_range_rate_among_finite,constant_training_feature
full_all_candidates,graph.node_influence_hhi,graph,239,0.036290322580645164,0.24540755020202046,0.250289232230703,0.25169606684494644,0.2527316393294743,0.25494097965475854,0.24735877342500004,0.25152785351330414,0.2525567867489113,0.25325009606317483,0.2556740249222998,0.35240640448427185,1,0.0041841004184100415,False
full_all_candidates,graph.node_influence_missing,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.node_influence_top10_share,graph,239,0.036290322580645164,0.6179505694460953,0.6349773816190112,0.6446933514414687,0.6589557951328329,0.7003319159375195,0.6072748964120414,0.6324424551870861,0.6436069737240596,0.6548394431572065,0.6895896916929556,-0.045306488554083715,9,0.03765690376569038,False
full_all_candidates,graph.node_influence_top1_share,graph,239,0.036290322580645164,0.49172575654868517,0.49615106455938873,0.4975696946728226,0.49843079999067563,0.49970017285642654,0.49371765218536406,0.4977213395731551,0.4985388593803265,0.49906719467298133,0.4997745452112924,0.4251215707766678,9,0.03765690376569038,False
full_all_candidates,graph.path_budget_exhausted,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.sampled_hop_statistics_missing,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.sampled_path_missing,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.sampled_path_source_count,graph,239,0.036290322580645164,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,0,0.0,True
full_all_candidates,graph.sampled_reachable_max_hops,graph,239,0.036290322580645164,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,0,0.0,False
full_all_candidates,graph.sampled_reachable_mean_hops,graph,239,0.036290322580645164,1.0,1.25,1.3076923076923077,1.4166666666666667,1.6153846153846154,1.0,1.2222222222222223,1.3076923076923077,1.4,1.6666666666666667,0.0,2,0.008368200836820083,False
full_all_candidates,graph.sampled_reachable_pair_fraction,graph,239,0.036290322580645164,0.5,0.625,0.75,0.8125,0.9375,0.3125,0.6875,0.75,0.8125,1.0,0.0,5,0.02092050209205021,False
full_all_candidates,graph.score_node_count,graph,239,0.036290322580645164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,True
full_all_candidates,graph.selected_logit_entropy,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.selected_logit_probability_mass,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.token_node_count,graph,239,0.036290322580645164,691.0,700.5,708.0,715.0,999.0,897.0,911.0,915.0,924.0,1227.0,14.275862068965518,35,0.14644351464435146,False
full_all_candidates,graph.top_logit_probability,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.weak_components,graph,239,0.036290322580645164,116.0,160.5,179.0,216.0,406.0,93.0,185.0,226.0,269.0,554.0,0.8468468468468469,9,0.03765690376569038,False
full_all_candidates,graph.weighted_path_budget_exhausted,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,graph.weighted_path_missing,graph,239,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
full_all_candidates,hidden.layer_0.input_mean,hidden,239,0.036290322580645164,-0.00015469810750801116,0.00027606192452367395,0.0003436254628468305,0.0003984055801993236,0.0005447062430903316,3.7672161852242425e-05,0.0004887284740107134,0.0005377076449804008,0.0005792040610685945,0.0006702868267893791,1.58636899528415,111,0.46443514644351463,False
full_all_candidates,hidden.layer_0.input_rms,hidden,239,0.036290322580645164,0.2526659071445465,0.26904064416885376,0.269583523273468,0.2701318562030792,0.2713736891746521,0.2538816034793854,0.26758943498134613,0.26817119121551514,0.2685800641775131,0.26952317357063293,-1.2942783012426602,0,0.0,False
full_all_candidates,hidden.layer_0.output_mean,hidden,239,0.036290322580645164,5.0744361942633986e-05,5.597196286544204e-05,5.885311111342162e-05,6.121420119598042e-05,7.386654760921374e-05,7.31200270820409e-05,7.792553878971376e-05,7.881059718783945e-05,8.023330883588642e-05,8.737877215025946e-05,3.8070543184113816,238,0.99581589958159,False
full_all_candidates,hidden.layer_0.output_rms,hidden,239,0.036290322580645164,0.010257303714752197,0.011477196123450994,0.011527479626238346,0.011561455205082893,0.01162585150450468,0.01031599473208189,0.01134754391387105,0.011383275501430035,0.011405495926737785,0.011468402110040188,-1.711437177042748,0,0.0,False
full_all_candidates,hidden.layer_1.input_mean,hidden,239,0.036290322580645164,0.0010187756270170212,0.0012885220348834991,0.0013608202571049333,0.0014923750422894955,0.002186504192650318,0.0013119590003043413,0.001513616181910038,0.0015802608104422688,0.0016410862444899976,0.0022128720302134752,1.0764646356199932,2,0.008368200836820083,False
full_all_candidates,hidden.layer_1.input_rms,hidden,239,0.036290322580645164,0.35579726099967957,0.3635186702013016,0.3641526699066162,0.36457309126853943,0.3658079504966736,0.3547650873661041,0.3616577982902527,0.3622044026851654,0.36262156069278717,0.36377909779548645,-1.8477127231101877,16,0.06694560669456066,False
full_all_candidates,hidden.layer_1.output_mean,hidden,239,0.036290322580645164,-2.4439494154648855e-05,4.3116690449096495e-06,8.807319318293594e-06,1.0209065294475295e-05,2.3288241209229454e-05,-1.5147704289120156e-05,1.9252462152508087e-05,2.431017128401436e-05,2.723972011153819e-05,3.5736342397285625e-05,2.6287621366569325,138,0.5774058577405857,False
full_all_candidates,hidden.layer_1.output_rms,hidden,239,0.036290322580645164,0.016499988734722137,0.01723355334252119,0.017300650477409363,0.017338812351226807,0.017461257055401802,0.016333989799022675,0.017018307000398636,0.01707255281507969,0.01711338199675083,0.01722041890025139,-2.167013209934437,19,0.0794979079497908,False
full_all_candidates,hidden.layer_10.input_mean,hidden,239,0.036290322580645164,0.009467734023928642,0.010278740432113409,0.010660490021109581,0.0110874786041677,0.01202522125095129,0.009711500257253647,0.011275341734290123,0.01191491074860096,0.012251099105924368,0.013201621361076832,1.551083862290068,99,0.41422594142259417,False
full_all_candidates,hidden.layer_10.input_rms,hidden,239,0.036290322580645164,0.8333509564399719,0.8393421173095703,0.8399445414543152,0.841044157743454,0.8443419337272644,0.8326663374900818,0.8385106921195984,0.8397924900054932,0.8409308791160583,0.8463871479034424,-0.08933480415331548,20,0.08368200836820083,False
full_all_candidates,hidden.layer_10.output_mean,hidden,239,0.036290322580645164,-0.00021662694052793086,-9.553430209052749e-05,-6.982676131883636e-05,-5.38204640179174e-05,-1.394703213009052e-05,-0.00028890237445011735,-0.0001805012725526467,-0.0001626872835913673,-0.00014406121044885367,-4.645317676477134e-05,-2.2261322995714585,25,0.10460251046025104,False
full_all_candidates,hidden.layer_10.output_rms,hidden,239,0.036290322580645164,0.05468376353383064,0.057219794020056725,0.05751146748661995,0.05776733346283436,0.058629997074604034,0.05415649339556694,0.05685701034963131,0.05720116198062897,0.057480862364172935,0.058662038296461105,-0.5667272195347635,20,0.08368200836820083,False
full_all_candidates,hidden.layer_11.input_mean,hidden,239,0.036290322580645164,0.013909938745200634,0.01434213388711214,0.014635832980275154,0.01497260807082057,0.015607030130922794,0.01366680022329092,0.014732941519469023,0.015280877240002155,0.015669713728129864,0.016525745391845703,1.0231097107463958,77,0.32217573221757323,False
full_all_candidates,hidden.layer_11.input_rms,hidden,239,0.036290322580645164,0.8309611678123474,0.8380435109138489,0.8387242555618286,0.8400869965553284,0.8440743684768677,0.8315733075141907,0.8393727540969849,0.8408134579658508,0.8421240448951721,0.8481579422950745,1.0223719519309298,17,0.07112970711297072,False
full_all_candidates,hidden.layer_11.output_mean,hidden,239,0.036290322580645164,-0.0006217194604687393,-0.0005739488988183439,-0.000545042974408716,-0.0004928263078909367,-0.00037064767093397677,-0.0005939578404650092,-0.000491290062200278,-0.0004604703572113067,-0.0004185494763078168,-0.0002922202693298459,1.0425285513019351,18,0.07531380753138076,False
full_all_candidates,hidden.layer_11.output_rms,hidden,239,0.036290322580645164,0.05909851938486099,0.06258859857916832,0.06283003836870193,0.06321501359343529,0.0644388273358345,0.05934181436896324,0.06278979778289795,0.0633009821176529,0.06364671140909195,0.06512767821550369,0.7518078881012418,9,0.03765690376569038,False
full_all_candidates,hidden.layer_12.input_mean,hidden,239,0.036290322580645164,0.010349947027862072,0.010961925610899925,0.0112818144261837,0.01152446772903204,0.012202305719256401,0.010923052206635475,0.011808502022176981,0.01221427507698536,0.012530573178082705,0.01315227523446083,1.6575837092835561,123,0.5146443514644351,False
full_all_candidates,hidden.layer_12.input_rms,hidden,239,0.036290322580645164,0.8305337429046631,0.8383629322052002,0.8390642404556274,0.8402676582336426,0.8446863889694214,0.8315025568008423,0.8400270342826843,0.8416380882263184,0.8430843651294708,0.8480663299560547,1.3512955313556139,17,0.07112970711297072,False
full_all_candidates,hidden.layer_12.output_mean,hidden,239,0.036290322580645164,0.00018390572222415358,0.00025543608353473246,0.00028771316283382475,0.00034484836214687675,0.0006234300672076643,0.00017235564882867038,0.00025723401631694287,0.0002845862472895533,0.00031298925750888884,0.0005641028401441872,-0.03497188073950685,1,0.0041841004184100415,False
full_all_candidates,hidden.layer_12.output_rms,hidden,239,0.036290322580645164,0.05615608021616936,0.059977851808071136,0.06024615094065666,0.0605428796261549,0.06199919804930687,0.05649695545434952,0.060373879969120026,0.06095878407359123,0.061310673132538795,0.0629657432436943,1.261235482796929,14,0.058577405857740586,False
full_all_candidates,hidden.layer_13.input_mean,hidden,239,0.036290322580645164,0.011333080939948559,0.012172429356724024,0.012753484770655632,0.013218329288065434,0.01444665715098381,0.013107267208397388,0.013993718661367893,0.014265540987253189,0.014532757923007011,0.01518619991838932,1.4456987435292044,79,0.3305439330543933,False
full_all_candidates,hidden.layer_13.input_rms,hidden,239,0.036290322580645164,0.8341428637504578,0.8416203856468201,0.842161238193512,0.843756765127182,0.8480729460716248,0.8351086378097534,0.8435007035732269,0.8452492952346802,0.8464958369731903,0.8519886136054993,1.4454627885889657,20,0.08368200836820083,False
full_all_candidates,hidden.layer_13.output_mean,hidden,239,0.036290322580645164,-0.00012413861986715347,-3.725921851582825e-05,1.6423658962594345e-05,5.890548163733911e-05,0.00014166887558531016,-0.00018348448793403804,-0.0001095688458008226,-7.96180684119463e-05,-5.689077079296112e-05,4.378128869575448e-05,-0.9987212274521643,43,0.1799163179916318,False
full_all_candidates,hidden.layer_13.output_rms,hidden,239,0.036290322580645164,0.05655954033136368,0.059602513909339905,0.059904973953962326,0.06031922250986099,0.06130259484052658,0.05684151127934456,0.05998272821307182,0.06046837568283081,0.0607192050665617,0.06227387487888336,0.7860959509330007,15,0.06276150627615062,False
full_all_candidates,hidden.layer_14.input_mean,hidden,239,0.036290322580645164,0.007929450832307339,0.008984627667814493,0.009376599453389645,0.00962737062945962,0.010213238187134266,0.008695176802575588,0.009611673653125763,0.010022415779531002,0.010378992650657892,0.011723661795258522,1.0047816385081287,88,0.3682008368200837,False
full_all_candidates,hidden.layer_14.input_rms,hidden,239,0.036290322580645164,0.8619008660316467,0.8678495585918427,0.8685198426246643,0.8697302937507629,0.8733075857162476,0.8627655506134033,0.869255542755127,0.8706774115562439,0.8717612326145172,0.8768354058265686,1.147194447525631,17,0.07112970711297072,False
full_all_candidates,hidden.layer_14.output_mean,hidden,239,0.036290322580645164,-0.00020942767150700092,-6.156206291052513e-05,-2.573122628746205e-06,2.526109619793715e-05,0.00011488430754980072,-0.0002257687592646107,-0.00010726778782554902,-7.163698319345713e-05,-4.4124659325461835e-05,4.50859843112994e-05,-0.7954543611852931,7,0.029288702928870293,False
