task_id,budget,arm,metric,observed_seeds,missing_seeds,planned_seeds,coverage,n,mean,sample_variance_ddof1,SD
Au-Tb-V-Y,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Au-Tb-V-Y,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Be-Hf-Li,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ba-Nd-Ni-W,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Pd-Sn-W,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Er-Pb-Rh,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ce-Ir-Pt-Sn,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Dy-Ta-Y,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Dy-K-Pd-Sm,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Eu-Nb-Sn-Tl,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ag-Nd-Pd-Pt-Tb,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Hg-K-Mg-W,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Al-Lu-Pt-Rb-Sm,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ca-Fe-Gd-Pb-Tb,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Gd-Mn-Na-Ta,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cd-Li-Nd-Ti-W,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hf-In-Ru-Tm,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Co-Hg-Mg-Sr-W,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,es_only_independent,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,es_only_independent,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,es_only_independent,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,full_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,full_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Cr-Fe-Lu-Pt-Sc,50,full_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,50,baseline_reference,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,50,baseline_reference,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,50,baseline_reference,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,50,uq_only_support_aware,SUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,50,uq_only_support_aware,mSUN,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
Ho-In-Mg-Pd-Zr,50,uq_only_support_aware,AUDC,,2;3;4,2;3;4,partial_fewer_than_three_seeds,0,,,
